event_date,event_name,event_photo_url,event_purpose,event_report_url,event_tweet_url,event_video_url,has_event_report,latitude,longitude,online_event_url,organisers,place,slug,url,world_region_code,world_region_text
2026-03-08,Data Resilience USenghor,,"Unite Francophone students around open data resilience by promoting digital culture, creativity and knowledge-sharing at Université Senghor.",,,,False,30.847001,29.411106,,"Club Numerik, Université Senghor — nambininjanahary.andrian.2025@etu-usenghor.org",New Borg El Arab - Alexandrie (Egypt),data-resilience-usenghor,https://www.facebook.com/share/1AkTJwf3Fk/,,
2026-03-21,"Datos Abiertos para Machala: información para decisiones en educación, salud y producción agrícola ",,"El evento actúa como puente entre la información pública disponible y la ciudadanía de la ciudad de Machala - Ecuador, partiendo de una realidad concreta: en sectores clave como educación, salud y producción agrícola existen datos abiertos que pocas personas conocen y menos aún utilizan para comprender su entorno o participar en decisiones que les afectan.",,,,False,-3.256249,-79.9557907,,"ALIDIA con el apoyo de Fundación Datalat y el Observatorio de Datos Abiertos ""Al Dato""",Machala,datos-abiertos-para-machala-informacion-para-decisiones-en-educacion-salud-y-p,https://alidia.org/,,
2026-03-26,Datos de mujeres y personas usuarias afectadas por políticas de drogas en Ecuador ,,"El taller busca identificar y socializar datos públicos sobre políticas de drogas y su impacto en la población carcelaria femenina del Ecuador, destacando los efectos de la desactualización de esta información.",,,,False,-0.1990939,-78.4885692,,"REDCANN con el apoyo de Fundación Datalat y el Observatorio de Datos Abiertos ""Al Dato""",Quito,datos-de-mujeres-y-personas-usuarias-afectadas-por-politicas-de-drogas-en-ecuado,https://www.instagram.com/redcanecorg/,,
2026-03-07,Datos que nos mueven: Jóvenes + datos + evidencias = Comunidades que se transforman ,,Incentivar la participación de jóvenes en procesos de monitoreo ciudadano y uso de datos abiertos para la toma de decisiones basada en evidencia.,,,,False,-0.7459035,-90.3185076,,"Fundación Un Cambio por la Vida (FUNCAVID) con el apoyo de Fundación Datalat y el Observatorio de Datos Abiertos ""Al Dato""",Santa Cruz,datos-que-nos-mueven-jovenes-datos-evidencias-comunidades-que-se-transfor,https://wa.me/message/ETPIV6HRXDSLD1,,
2026-04-09,Dia de Dados Abertos 2026,,,,,,False,-8.05224,-34.928612,,UFPE,Recife,dia-de-dados-abertos-2026,,,
2026-03-03,Dia Internacion de Datos Abiertos ,,"el generar conciencia acerca de la importancia de utilizar datos públicos y abiertos, alentando a los ciudadanos a que se involucren en la transformación de gobiernos abiertos, para generar mayor transparencia, rendición de cuentas y participación ciudadana. ",,,,False,28.654954,-106.088758,,Municipio de Chihuahua ,Chihuahua ,dia-internacion-de-datos-abiertos,https://docs.google.com/forms/d/e/1FAIpQLScRGx2YmogYACvqm2D6QQiTSRUNwhc6HEBaDDjP9htsexHkgg/viewform,,
2026-03-03,Dia Internacional de Datos Abiertos ,,"Generar conciencia acerca de la importancia de utilizar datos públicos y abiertos, alentando a los ciudadanos a que se involucren en la transformación de gobiernos abiertos, para generar mayor transparencia, rendición de cuentas y participación ciudadana. ",,,,False,25.040815,-104.05885,,"Coordinacion de Transparencia, Gobierno y Archivos del Municipio de Chihuahua. amelia.martinez@mpiochih.gob.mx","Chihuahua, Chihuahua, México ",dia-internacional-de-datos-abiertos,https://docs.google.com/forms/d/e/1FAIpQLScRGx2YmogYACvqm2D6QQiTSRUNwhc6HEBaDDjP9htsexHkgg/viewform,,
2026-03-05,Día internacional de los datos abiertos Costa Rica,,"El Día Mundial de los Datos Abiertos 2026 en Costa Rica es un evento institucional y conmemorativo que busca promover la transparencia, el acceso a la información pública y el uso estratégico de los datos abiertos en la gestión pública y en la vida ciudadana.",,,,False,9.9281,84.0907,,Ministerio de la Presidencia ,San José,dia-internacional-de-los-datos-abiertos-costa-rica,https://forms.office.com/r/1R6AP3qZHu?origin=lprLink,,
2026-03-12,Ecuador Infant Malnutrition Risk Prediction,,"Fortalecer las capacidades técnicas de estudiantes universitarios en ciencia de datos, aprendizaje automático y análisis estadístico mediante una competencia práctica basada en datos abiertos, promoviendo el uso responsable de datos públicos para resolver problemáticas sociales reales. ",,,,False,0.4067468,-78.1701596,," Universidad Yachay Tech con el apoyo de Fundación Datalat y el Observatorio de Datos Abiertos ""Al Dato""",Urcuquí,ecuador-infant-malnutrition-risk-prediction,https://www.instagram.com/uniyachaytech/?hl=en,,
2026-03-07,Editatona no Wikidata,,Editing Brazilian indigenous populations on Wikidata,,,,False,-30.034647,-51.217659,,Wikimedia Brasil,"Porto Alegre, Brazil",editatona-no-wikidata,https://meta.wikimedia.org/wiki/Open_Data_Day/2026/Porto_Alegre,,
2026-03-08,Explore PLATEAU's 3D city model of Shunan City,,This event will provide an opportunity to experience the 3D city models provided by PLATEAU as open data and consider how they can be utilized.,,,,False,34.050613,131.808936,,Code for Yamaguchi,Shunan-city (Discord),explore-plateau-s-3d-city-model-of-shunan-city,https://code-for-yamaguchi.connpass.com/event/366741/,,
2026-03-13,First Meeting of the Multistakeholder Open Government Forum,,"Córdoba will present the upgrade of its Open Data Portal, implemented on the CKAN platform, as part of a Multistakeholder Open Government Space that will bring together academics and specialists in software development, data science, analysis, research, and public information reuse. ",,,,False,-31.419044,-64.173647,,"Secretariat of Open Government, Province of Córdoba, Argentina","Córdoba, Argentina",first-meeting-of-the-multistakeholder-open-government-forum,https://gestionabierta.cba.gov.ar/,,
2026-03-09,Fresque des données ouvertes,,"This training session takes on a journey through the goals, means and history of open data.",,,,False,44.808493,-0.595186,,University of Bordeaux - antoine.blanchard@u-bordeaux.fr,Talence,fresque-des-donnees-ouvertes,https://formaction.u-bordeaux.fr/training/489/3060,,
2026-03-13,GeoTree ,,,,,,False,-6.832746,37.679375,,GeoTE and Ecolegacy Africa,Morogoro,geotree,https://www.geote.org,,
2026-03-13,Gestión de datos - Ciclo de inclusión de producciones de Ciencia y Técnica y Repositorio CONICET Digital.,,"Revisar las normas de autoarchivado de publicaciones en el SIGEVA del CONICET. Además,  de conocer cómo esas producciones son incluidas en el Repositorio Institucional CONICET Digital para reunir, registrar, divulgar, preservar y dar acceso público a la producción científico-tecnológica ",,,,False,-42.913575,-71.323415,,Centro de Investigación Esquel de Montaña y Estepa Patagónica CIEMEP (CONICET-UNPSJB),"Esquel, Chubut, Argentina",gestion-de-datos-ciclo-de-inclusion-de-producciones-de-ciencia-y-tecnica-y-rep,,,
2026-03-06,Hackathon: contributions of data on deforestations and land degradation ,,"By doing this hackathon, I hope to realize a local deforestation map and registering land degradations areas due to disasters, which can help locals students and researchers to find that datas disponibility ",,,,False,-1.658501,29.220455,,"Crispin Ngakani, cngakani01@gmail.com","Goma, Democratic Republic of Congo ",hackathon-contributions-of-data-on-deforestations-and-land-degradation,,,
2026-03-07,"HerData, HerFuture: Open Data Day 2026 Datathon",,"To empower women in data science and AI to collaboratively use open data to develop innovative, data-driven solutions addressing real-world social and economic challenges.",,,,False,-15.54022,28.330796,,Women in. Data Science and AI Zambia,Lusaka,herdata-herfuture-open-data-day-2026-datathon,,,
2026-04-04,Hudson Valley Open Data Hackathon,,"Open Data Hackathon 2026 is designed to turn Hudson Valley data into action with AI. Government agencies: pitch their challenges, get innovative solutions, hire emerging talent. Tech community: solve real problems, build your portfolio, launch careers—or startups. Professionals work alongside students. Hi-tech meets low-tech. One day of collaboration that creates implementable civic innovation. All skill levels welcome. ",,,,False,42.728413,-73.691788,,OpenHub,"Troy, NY",hudson-valley-open-data-hackathon,https://hvtechfest.com/2026/04/hackathon,,
2026-03-12,Inteligencia Artificial y los Datos Abiertos. Alimentar o quedar aislados? Como lograr una relación justa?,,Reunión a la comunidad de los proyectos wikimendia en Venezuela y elaborar propuestas sobre protocolos de acción comunitarios ,,,,False,10.17378,-68.004433,,Centro Latinoamericano de Investigaciones Sobre Internet,Valencia - Venezuela,inteligencia-artificial-y-los-datos-abiertos-alimentar-o-quedar-aislados-como,https://forms.gle/tk95EQ4NSUeAJ4o19,,
2026-03-10,International Open Data Day 2026 @ Yokohama,,"The theme is 'Open Data × Generative AI × Coding,' and you will experience vibe coding.",,,,False,35.4510853,139.6357374,,International Open Data Day 2026 @ Yokohama Executive Committee,Yokohama,international-open-data-day-2026-yokohama,https://linkingopendata.com/yokohama/iodd2026/,,
2026-03-08,International Womens Day 2026 Datathon,,The International Womens Day 2026 Datathon is a datathon organised from 8 March to 14 March 2026 during the Open Data Daysto increase the quality of articles about women and biographies of women in WIkidata,,,,False,22.93652503,79.375522,,Wikimedians of Kerala,Online,international-womens-day-2026-datathon,https://www.wikidata.org/wiki/Wikidata:WikiProject_India/Events/International_Womens_Day_2026_Datathon,,
2026-03-08,Internet Infrastructure Walking Tour,,"​As a part of Open Data Day, this walking tour will walk you through the ubiquitous but often invisible infrastructure that enables millions of Londoners to stay connected, guided by a research fellow and artist from the Internet Society.

​Walkers will learn how architecture originally made for transport and communication, now enables internet connectivity. They will learn how to untangle the invisible signs of internet connectivity across the city, often disguised under manholes, up lamp posts, and behind inconspicuous buildings. They will learn about how the open data movement has been integral in making the internet and its infrastructure accessible.

​The tour begins at the Tower Subway Tunnel, a forgotten legacy of Victorian engineering, now a container for undersea telecommunications and end in the same location.

​""When trying to find Internet infrastructure in a city, it's helpful to start from the ground up – or, more precisely, somewhere just below the ground up..."" - Ingrid Burrington, artist (2016) ",,,,False,51.508114,-0.075949,,Studio Sanshin,"London, United Kingdom",internet-infrastructure-walking-tour,https://luma.com/zy0hjdkx,,
2026-03-07,IODD2026 in Suzaka & Nagano,,,,,,False,36.63705,138.278916,,Mamoru ENDO,須坂市技術情報センター,iodd2026-in-suzaka-nagano,https://www.s-johocenter.jp/iodd2026-2/,,
2026-03-06,IODD2026岐阜：UDC2025裏ファイナル～「もう一つの舞台」オンライン発表会～,,オープンデータを活用したアプリやサービス、アイディアの事例をみんなで共有したい。,,,,False,35.427325,136.759919,,UDC2025岐阜実行委員会,岐阜県,iodd2026qi-fu-udc2025li-huainaru-mouyi-tunowu-tai-onrainfa-biao-hui,https://fb.me/e/5EPv4Lub3,,
2026-03-12,Lanzamiento Data Jam 2026: Datos para la Transparencia,,Live de Bogotá Data Lab con invitados especiales para conversar sobre el uso de datos en la ciudad y presentar dos lanzamientos: los nuevos cursos virtuales de IDECA y el primer Data Jam 2026 en colaboración con la Pontifica Universidad Javeriana.,,,,False,4.59862181,-74.07604858,,Dirección de Innovación Pública y Estado Abierto de la Secretaría General de Bogotá y la Pontificia Universidad Javeriana,Bogotá,lanzamiento-data-jam-2026-datos-para-la-transparencia,https://www.youtube.com/watch?v=i-wzpPMCilY,,
2026-03-07,Les données ouvertes pour améliorer l’accès à l’eau potable dans la commune de Sinendé,,Permettre aux citoyens et acteurs locaux d’analyser et d’utiliser les données ouvertes sur l’eau potable afin d’identifier les insuffisances et formuler des recommandations communautaires basées sur des preuves.,,,,False,10.34441,2.38266,,"SU WUSUA DAA ONG, email: suwusuadaa@gmail.com",Sinendé,les-donnees-ouvertes-pour-ameliorer-lacces-a-leau-potable-dans-la-commune-de-s,https://www.facebook.com/profile.php?id=100080315601957,,
2026-03-09,Libraries in the Open Data Movement,,This short survey aims to examine the strategic role of libraries in the open data movement around the world.,,,,False,-34.603683,-58.381557,,Leticia P. Dobrecky (email: bibliotecasagiles@gmail.com),"Buenos Aires, Argentina",libraries-in-the-open-data-movement,https://forms.gle/ZCuewZPGhC7KVDGh8,,
2026-03-08,Lovableでオープンデータを使おう,,文章で指示するだけで、Webアプリやサービスの画面・機能を自動生成してくれる生成AIノーコードツールを体験,,,,False,32.80601003,130.7058818,,Code for Kumamoto,熊本,lovableteohuntetawoshi-ou,https://iodd2026.peatix.com,,
2026-03-13,Monitoring River Erosion Using Geospatial Technologies: A Case Study of the Jamuna River in Sirajganj Division,,"To analyze and track riverbank erosion along the Jamuna River in Sirajganj using geospatial technologies, identifying spatio-temporal changes to support sustainable planning, risk reduction, and effective river management.",,,,False,23.882731,90.268364,,"Youthmappers at IRS, JU","IRS-JU, Savar, Dhaka",monitoring-river-erosion-using-geospatial-technologies-a-case-study-of-the-jamu,https://www.facebook.com/share/p/1N5MWAgVU1/,,
2026-03-08,Nagasaki Champon-Style Future Conference 2026,,"This workshop blends Nagasaki's “slopes, food, history, and night views” with the spice of data to envision a more ambitious and exciting future for Nagasaki.",,,,False,32.750336,129.867908,,Code for Nagasaki（Japan）,Nagasaki Prefectural Government,nagasaki-champon-style-future-conference-2026,https://forms.gle/kS155SDYGaEBikyf9,,
2026-03-09,New eBook Series for Research Data Management,,"The Institutional Repository CONICET Digital presents a new series of resources designed to structure, publish, and disseminate research data. This resource has been developed to address the most common questions raised by the CONICET community, providing a practical and accessible tool for those who produce and analyze data in the scientific field.",,,,False,-34.614498,-58.446178,,National Scientific and Technical Research Council - Argentina,Buenos Aires,new-ebook-series-for-research-data-management,https://datosdeinvestigacion.conicet.gov.ar/semana-de-los-datos-abiertos-lanzamiento-de-ebooks-para-la-gestion-de-datos-de-investigacion/,,
2026-03-14,ODD2026 - 地域消火器探索まち歩き,,品川区のオープンデータをもとに地域消火器を探索する,,,,False,35.613771,139.7177001,,一般社団法人モノづくりXプログラミング for Shinagawa,戸越八幡神社 (Togoshi-Hachiman Shrine),odd2026-di-yu-xiao-huo-qi-tan-suo-matibu-ki,https://www.monopro.tech/,,
2026-03-11,Open data basics for the Victorian Public Service,,,,,,False,-37.813629,144.963058,,Department of Government Services,Melbourne,open-data-basics-for-the-victorian-public-service,,,
2026-03-05,Open Data Cordoba,,To open maps data for local cities,,,,False,-31.0,-64.0,,ODC,"Mendiolaza, Cordoba, Argentina",open-data-cordoba,,,
2026-03-07,Open Data Day 2026,,"Encourage transparency, civic innovation, and collaboration between society and governments",,,,False,-23.94043,-46.321731,,Py013 comunidade.py013@gmail.com + Sociedade Pinguim sociedadepinguim@gmail.com,"Parque Tecnológico de Santos - Santos, SP",open-data-day-2026,https://www.sympla.com.br/evento/07-03-23-open-data-day-2026-py013/3278099?referrer=www.google.com&referrer=www.google.com,,
2026-03-07,Open Data Day 2026 Hong Kong,,"We hope to advocate for open data in Hong Kong, inspire sharing of success stories and valuable use cases, highlight missing/important datasets, foster community ideas for improvements, and promote transparency, innovation, and societal impact through global collaboration.",,,,False,22.396427,114.109497,,"Open Platform Society, Open Source Hong Kong",Hong Kong,open-data-day-2026-hong-kong,https://discourse.opensource.hk/t/call-for-proposals-open-data-day-2026-hong-kong-virtual/41,,
2026-03-07,Open Data Day 2026 in Chiba　実践から考えるAIとシビックテック,,千葉県のDXを推進しよりよい生活を実現するため、多様な主体を巻き込むイベントの開催や、メリットが感じられるデータ活用を自ら実践する機会を作ります。,,,,False,35.78481,139.897975,,Civic Tech Zen Chiba,松戸観光案内所,open-data-day-2026-in-chiba-shi-jian-karakao-eruaitosihitukutetuku,https://odd2026chiba.peatix.com/,,
2026-03-13,Open Data Day 2026 – Jacobina (BA),,"Promover o uso de dados abertos para inovação social, educação e inteligência artificial responsável, fortalecendo a comunidade local de tecnologia e participação cidadã em Jacobina (BA).",,,,False,-11.18,-40.512,,"iCAT Hackerspace, Responsável: Valessio Brito <contato@icat.art.br>",Jacobina - Bahia,open-data-day-2026-jacobina-ba,https://icat.art.br/dadosabertos/,,
2026-03-13,"Open Data Day 2026 – Juventude, Orçamento Público e Dados Abertos em Águas Lindas de Goiás",,"Apresentar ferramentas e dados abertos à comunidade local, promovendo a compreensão dessas informações e estimulando seu uso para acompanhar a atuação do poder público.",,,,False,15.75898,-48.261705,,Jovem Cidadão - Vinícius Prado Pereira,Águas Lindas de Goiás - GO,open-data-day-2026-juventude-orcamento-publico-e-dados-abertos-em-aguas-linda,https://www.instagram.com/jovemcidadao_agl/,,
2026-04-07,Open Data Day CDMX 2026,,"Como cada año, este 2026 varias ciudades y comunidades del mundo celebraremos el Día de los Datos Abiertos.

#OpenDataDay es el evento anual donde la comunidad datera, hackers cívicos, visualizadorxs, periodistas e interesadxs en el uso de datos nos reunimos para compartir el amor datero (aka #Datalove) y crear soluciones a través del uso de datos abiertos.

En Ciudad de México, acompáñanos el sábado 7 de marzo 2026 de 10:00 am a 5:00 pm en PATIO San Ildefonso",,,,False,19.4360823,-99.1306975,,SocialTIC + PATIO Lab,Ciudad de México,open-data-day-cdmx-2026,https://socialtic.org/events/open-data-day-2026/,,
2026-03-11,Open Data Day in Edmonton,,Attendees can explore the power of open data through expert insights and interactive data challenges,,,,False,53.54314622,-113.4897956,,City of Edmonton,Edmonton,open-data-day-in-edmonton,https://edmonton.ca/OpenData,,
2026-03-10,"Open Data Day in Harima, Japan",,Openstreetmap の充実,,,,False,34.766793,134.835617,,Code for Harima,"Kakogawa City, Japan",open-data-day-in-harima-japan,,,
2026-03-11,"Open Data Day Lagos: Data, AI and Future of Democracy",,This event will explore how democratic values and electoral integrity in the digital era are increasingly shaped by artificial intelligence(AI) and data-driven systems.,,,,False,6.509278,3.374904,,BudgIT Foundation,"Lagos, Nigeria",open-data-day-lagos-data-ai-and-future-of-democracy,https://docs.google.com/forms/d/e/1FAIpQLSc50I12i7X6bi9rZUy5i0Z4twf1425r4wQLY73zoxxkxNJJVQ/viewform,,
2026-03-21,Open Data Day München 2026,,,,,,False,48.174189,11.533304,,Landeshauptstadt München (LHM) und die byte – Bayerische Agentur für Digitales GmbH,München,open-data-day-munchen-2026,https://veranstaltungen.muenchen.de/rit/veranstaltungen/open-data-day-muenchen-2026/,,
2026-03-25,Open Data Day POA - Dia dos Dados Abertos Porto Alegre,,"Em Porto Alegre, a IA já é aplicada para mapear buracos de rua, locais afetados por enchentes e ocorrências policiais, além de estar presente em softwares e equipamentos usados no atendimento à saúde. Qual o limite para o compartilhamento de dados dos cidadãos com empresas privadas que fornecem esses serviços? Quais as políticas para uso de IA existentes no poder público? Quais os direitos dos cidadãos quanto ao uso de seus dados por essas IAs? Que riscos e benefícios essas tecnologias representam para políticas públicas?",,,,False,-30.034647,-51.217659,,"Instituto de Cultura Digital da Unisinos, Observatório de Transparência de Porto Alegre e Afonte Jornalismo de Dados",Porto Alegre,open-data-day-poa-dia-dos-dados-abertos-porto-alegre,https://eventos.unisinos.br/diadedados-692358/,,
2026-03-12,Open Data Day REMERI-CUDI: Gobernanza y Comunidad en la Gestión de Datos Abiertos,,Explorar el papel crítico de los datos abiertos en la resolución de la 'policrisis' actual.,,,,False,19.43268,-99.134209,,REMERI-CUDI,Ciudad de México,open-data-day-remeri-cudi-gobernanza-y-comunidad-en-la-gestion-de-datos-abierto,https://cudi.edu.mx/eventos/open-data-day-remeri-cudi-2026,,
